Product ID,Section,Specification,Details
15768,Selfie Camera,Technology,"5G bands	1, 2, 3, 5, 7, 8, 12, 20, 25, 26, 28, 30, 38, 40, 41, 48, 53, 66, 70, 77, 78, 79 SA/NSA/Sub6 - A3106  	1, 2, 3, 5, 7, 8, 12, 14, 20, 25, 26, 28, 29, 30, 38, 40, 41, 48, 53, 66, 70, 71, 77, 78, 79, 258, 260, 261 SA/NSA/Sub6/mmWave - A2849  	1, 2, 3, 5, 7, 8, 12, 14, 20, 25, 26, 28, 29, 30, 38, 40, 41, 48, 53, 66, 70, 71, 75, 76, 77, 78, 79 SA/NSA/Sub6 - A3105"
15768,Selfie Camera,2G bands,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM)  	CDMA 800 / 1900
15768,Selfie Camera,3G bands,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100  	CDMA2000 1xEV-DO.
15768,Selfie Camera,4G bands,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 53, 66 - A3106  	1, 2, 3, 4, 5, 7, 8, 12, 13, 14, 17, 18, 19, 20, 25, 26, 28, 29, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 53, 66, 71 - A2849  	1, 2, 3, 4, 5, 7, 8, 11, 12, 13, 14, 17, 18, 19, 20, 21, 25, 26, 28, 29, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 53, 66, 71 - A3105  	1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 66 - A3108"
15768,Selfie Camera,Speed,"HSPA, LTE-A, 5G, EV-DO Rev.A 3.1 Mbps"
15768,Selfie Camera,Dimensions,159.9 x 76.7 x 8.3 mm (6.30 x 3.02 x 0.33 in)
15768,Selfie Camera,Weight,2217.80
15768,Selfie Camera,Build,"Glass front (Corning-made glass), glass back (Corning-made glass), titanium frame (grade 5)"
15768,Selfie Camera,Sim,"Nano-SIM and eSIM - International Dual eSIM with multiple numbers - USA Dual SIM (Nano-SIM, dual stand-by) - China  	IP68 dust/water resistant (up to 6m for 30 min) Apple Pay (Visa, MasterCard, AMEX certified)"
15768,Selfie Camera,Type,"LTPO Super Retina XDR OLED, 120Hz, HDR10, Dolby Vision, 1000 nits (typ), 2000 nits (HBM)"
15768,Selfie Camera,Size,"6.7 inches, 110.2 cm2 (~89.8% screen-to-body ratio)"
15768,Selfie Camera,Resolution,"1290 x 2796 pixels, 19.5:9 ratio (~460 ppi density)"
15768,Selfie Camera,Protection,Ceramic Shield glass  	Always-On display
15768,Selfie Camera,Os,"iOS 17, upgradable to iOS 17.1"
15768,Selfie Camera,Chipset,
15768,Selfie Camera,CPU,Hexa-core (2x3.78 GHz + 4x2.11 GHz)
15768,Selfie Camera,GPU,Apple GPU (6-core graphics)
15768,Selfie Camera,Card Slot,No
15768,Selfie Camera,Internnal,
15768,Selfie Camera,Features,"Triple	48 MP, f/1.8, 24mm (wide), 1/1.28"", 1.22µm, dual pixel PDAF, sensor-shift OIS 12 MP, f/2.8, 120mm (periscope telephoto), 1/3.06"", 1.12µm, dual pixel PDAF, 3D sensor‑shift OIS, 5x optical zoom 12 MP, f/2.2, 13mm, 120˚ (ultrawide), 1/2.55"", 1.4µm, dual pixel PDAF TOF 3D LiDAR scanner (depth)"
15768,Selfie Camera,Video,"4K@24/25/30/60fps, 1080p@25/30/60/120/240fps, 10-bit HDR, Dolby Vision HDR (up to 60fps), ProRes, Cinematic mode (4K@24/30fps), 3D (spatial) video, stereo sound rec."
15768,Selfie Camera,Features,"Single	12 MP, f/1.9, 23mm (wide), 1/3.6"", PDAF, OIS SL 3D, (depth/biometrics sensor)"
15768,Selfie Camera,Video,"4K@24/25/30/60fps, 1080p@25/30/60/120fps, gyro-EIS"
15768,Selfie Camera,Features,
15768,Selfie Camera,Loudspeaker,"Yes, with stereo speakers"
15768,Selfie Camera,3.5mm jack,No
15768,Selfie Camera,WLAN,"Wi-Fi 802.11 a/b/g/n/ac/6e, dual-band, hotspot"
15768,Selfie Camera,Bluetooth,"5.3, A2DP, LE"
15768,Selfie Camera,GPS,"GPS (L1+L5), GLONASS, GALILEO, BDS, QZSS, NavIC"
15768,Selfie Camera,NFC,
15768,Selfie Camera,Radio,No
15768,Selfie Camera,USB,"USB Type-C 3.2 Gen 2, DisplayPort"
15768,Selfie Camera,Sensors,"Face ID, accelerometer, gyro, proximity, compass, barometer  	Ultra Wideband 2 (UWB) support Emergency SOS via satellite (SMS sending/receiving)"
15768,Selfie Camera,Others,
15768,Selfie Camera,Type,"Li-Ion 4441 mAh, non-removable"
15768,Selfie Camera,Charging,"Wired, PD2.0, 50% in 30 min (advertised) 15W wireless (MagSafe) 7.5W wireless (Qi) 4.5W reverse wired"
15768,Sound,Technology,"5G bands	1, 2, 3, 5, 7, 8, 12, 20, 25, 26, 28, 30, 38, 40, 41, 48, 53, 66, 70, 77, 78, 79 SA/NSA/Sub6 - A3106  	1, 2, 3, 5, 7, 8, 12, 14, 20, 25, 26, 28, 29, 30, 38, 40, 41, 48, 53, 66, 70, 71, 77, 78, 79, 258, 260, 261 SA/NSA/Sub6/mmWave - A2849  	1, 2, 3, 5, 7, 8, 12, 14, 20, 25, 26, 28, 29, 30, 38, 40, 41, 48, 53, 66, 70, 71, 75, 76, 77, 78, 79 SA/NSA/Sub6 - A3105"
15768,Sound,2G bands,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM)  	CDMA 800 / 1900
15768,Sound,3G bands,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100  	CDMA2000 1xEV-DO.
15768,Sound,4G bands,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 53, 66 - A3106  	1, 2, 3, 4, 5, 7, 8, 12, 13, 14, 17, 18, 19, 20, 25, 26, 28, 29, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 53, 66, 71 - A2849  	1, 2, 3, 4, 5, 7, 8, 11, 12, 13, 14, 17, 18, 19, 20, 21, 25, 26, 28, 29, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 53, 66, 71 - A3105  	1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 66 - A3108"
15768,Sound,Speed,"HSPA, LTE-A, 5G, EV-DO Rev.A 3.1 Mbps"
15768,Sound,Dimensions,159.9 x 76.7 x 8.3 mm (6.30 x 3.02 x 0.33 in)
15768,Sound,Weight,2217.80
15768,Sound,Build,"Glass front (Corning-made glass), glass back (Corning-made glass), titanium frame (grade 5)"
15768,Sound,Sim,"Nano-SIM and eSIM - International Dual eSIM with multiple numbers - USA Dual SIM (Nano-SIM, dual stand-by) - China  	IP68 dust/water resistant (up to 6m for 30 min) Apple Pay (Visa, MasterCard, AMEX certified)"
15768,Sound,Type,"LTPO Super Retina XDR OLED, 120Hz, HDR10, Dolby Vision, 1000 nits (typ), 2000 nits (HBM)"
15768,Sound,Size,"6.7 inches, 110.2 cm2 (~89.8% screen-to-body ratio)"
15768,Sound,Resolution,"1290 x 2796 pixels, 19.5:9 ratio (~460 ppi density)"
15768,Sound,Protection,Ceramic Shield glass  	Always-On display
15768,Sound,Os,"iOS 17, upgradable to iOS 17.1"
15768,Sound,Chipset,
15768,Sound,CPU,Hexa-core (2x3.78 GHz + 4x2.11 GHz)
15768,Sound,GPU,Apple GPU (6-core graphics)
15768,Sound,Card Slot,No
15768,Sound,Internnal,
15768,Sound,Features,"Triple	48 MP, f/1.8, 24mm (wide), 1/1.28"", 1.22µm, dual pixel PDAF, sensor-shift OIS 12 MP, f/2.8, 120mm (periscope telephoto), 1/3.06"", 1.12µm, dual pixel PDAF, 3D sensor‑shift OIS, 5x optical zoom 12 MP, f/2.2, 13mm, 120˚ (ultrawide), 1/2.55"", 1.4µm, dual pixel PDAF TOF 3D LiDAR scanner (depth)"
15768,Sound,Video,"4K@24/25/30/60fps, 1080p@25/30/60/120/240fps, 10-bit HDR, Dolby Vision HDR (up to 60fps), ProRes, Cinematic mode (4K@24/30fps), 3D (spatial) video, stereo sound rec."
15768,Sound,Features,"Single	12 MP, f/1.9, 23mm (wide), 1/3.6"", PDAF, OIS SL 3D, (depth/biometrics sensor)"
15768,Sound,Video,"4K@24/25/30/60fps, 1080p@25/30/60/120fps, gyro-EIS"
15768,Sound,Features,
15768,Sound,Loudspeaker,"Yes, with stereo speakers"
15768,Sound,3.5mm jack,No
15768,Sound,WLAN,"Wi-Fi 802.11 a/b/g/n/ac/6e, dual-band, hotspot"
15768,Sound,Bluetooth,"5.3, A2DP, LE"
15768,Sound,GPS,"GPS (L1+L5), GLONASS, GALILEO, BDS, QZSS, NavIC"
15768,Sound,NFC,
15768,Sound,Radio,No
15768,Sound,USB,"USB Type-C 3.2 Gen 2, DisplayPort"
15768,Sound,Sensors,"Face ID, accelerometer, gyro, proximity, compass, barometer  	Ultra Wideband 2 (UWB) support Emergency SOS via satellite (SMS sending/receiving)"
15768,Sound,Others,
15768,Sound,Type,"Li-Ion 4441 mAh, non-removable"
15768,Sound,Charging,"Wired, PD2.0, 50% in 30 min (advertised) 15W wireless (MagSafe) 7.5W wireless (Qi) 4.5W reverse wired"
15768,COMMS,Technology,"5G bands	1, 2, 3, 5, 7, 8, 12, 20, 25, 26, 28, 30, 38, 40, 41, 48, 53, 66, 70, 77, 78, 79 SA/NSA/Sub6 - A3106  	1, 2, 3, 5, 7, 8, 12, 14, 20, 25, 26, 28, 29, 30, 38, 40, 41, 48, 53, 66, 70, 71, 77, 78, 79, 258, 260, 261 SA/NSA/Sub6/mmWave - A2849  	1, 2, 3, 5, 7, 8, 12, 14, 20, 25, 26, 28, 29, 30, 38, 40, 41, 48, 53, 66, 70, 71, 75, 76, 77, 78, 79 SA/NSA/Sub6 - A3105"
15768,COMMS,2G bands,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM)  	CDMA 800 / 1900
15768,COMMS,3G bands,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100  	CDMA2000 1xEV-DO.
15768,COMMS,4G bands,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 53, 66 - A3106  	1, 2, 3, 4, 5, 7, 8, 12, 13, 14, 17, 18, 19, 20, 25, 26, 28, 29, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 53, 66, 71 - A2849  	1, 2, 3, 4, 5, 7, 8, 11, 12, 13, 14, 17, 18, 19, 20, 21, 25, 26, 28, 29, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 53, 66, 71 - A3105  	1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 66 - A3108"
15768,COMMS,Speed,"HSPA, LTE-A, 5G, EV-DO Rev.A 3.1 Mbps"
15768,COMMS,Dimensions,159.9 x 76.7 x 8.3 mm (6.30 x 3.02 x 0.33 in)
15768,COMMS,Weight,2217.80
15768,COMMS,Build,"Glass front (Corning-made glass), glass back (Corning-made glass), titanium frame (grade 5)"
15768,COMMS,Sim,"Nano-SIM and eSIM - International Dual eSIM with multiple numbers - USA Dual SIM (Nano-SIM, dual stand-by) - China  	IP68 dust/water resistant (up to 6m for 30 min) Apple Pay (Visa, MasterCard, AMEX certified)"
15768,COMMS,Type,"LTPO Super Retina XDR OLED, 120Hz, HDR10, Dolby Vision, 1000 nits (typ), 2000 nits (HBM)"
15768,COMMS,Size,"6.7 inches, 110.2 cm2 (~89.8% screen-to-body ratio)"
15768,COMMS,Resolution,"1290 x 2796 pixels, 19.5:9 ratio (~460 ppi density)"
15768,COMMS,Protection,Ceramic Shield glass  	Always-On display
15768,COMMS,Os,"iOS 17, upgradable to iOS 17.1"
15768,COMMS,Chipset,
15768,COMMS,CPU,Hexa-core (2x3.78 GHz + 4x2.11 GHz)
15768,COMMS,GPU,Apple GPU (6-core graphics)
15768,COMMS,Card Slot,No
15768,COMMS,Internnal,
15768,COMMS,Features,"Triple	48 MP, f/1.8, 24mm (wide), 1/1.28"", 1.22µm, dual pixel PDAF, sensor-shift OIS 12 MP, f/2.8, 120mm (periscope telephoto), 1/3.06"", 1.12µm, dual pixel PDAF, 3D sensor‑shift OIS, 5x optical zoom 12 MP, f/2.2, 13mm, 120˚ (ultrawide), 1/2.55"", 1.4µm, dual pixel PDAF TOF 3D LiDAR scanner (depth)"
15768,COMMS,Video,"4K@24/25/30/60fps, 1080p@25/30/60/120/240fps, 10-bit HDR, Dolby Vision HDR (up to 60fps), ProRes, Cinematic mode (4K@24/30fps), 3D (spatial) video, stereo sound rec."
15768,COMMS,Features,"Single	12 MP, f/1.9, 23mm (wide), 1/3.6"", PDAF, OIS SL 3D, (depth/biometrics sensor)"
15768,COMMS,Video,"4K@24/25/30/60fps, 1080p@25/30/60/120fps, gyro-EIS"
15768,COMMS,Features,
15768,COMMS,Loudspeaker,"Yes, with stereo speakers"
15768,COMMS,3.5mm jack,No
15768,COMMS,WLAN,"Wi-Fi 802.11 a/b/g/n/ac/6e, dual-band, hotspot"
15768,COMMS,Bluetooth,"5.3, A2DP, LE"
15768,COMMS,GPS,"GPS (L1+L5), GLONASS, GALILEO, BDS, QZSS, NavIC"
15768,COMMS,NFC,
15768,COMMS,Radio,No
15768,COMMS,USB,"USB Type-C 3.2 Gen 2, DisplayPort"
15768,COMMS,Sensors,"Face ID, accelerometer, gyro, proximity, compass, barometer  	Ultra Wideband 2 (UWB) support Emergency SOS via satellite (SMS sending/receiving)"
15768,COMMS,Others,
15768,COMMS,Type,"Li-Ion 4441 mAh, non-removable"
15768,COMMS,Charging,"Wired, PD2.0, 50% in 30 min (advertised) 15W wireless (MagSafe) 7.5W wireless (Qi) 4.5W reverse wired"
15768,FEATURES,Technology,"5G bands	1, 2, 3, 5, 7, 8, 12, 20, 25, 26, 28, 30, 38, 40, 41, 48, 53, 66, 70, 77, 78, 79 SA/NSA/Sub6 - A3106  	1, 2, 3, 5, 7, 8, 12, 14, 20, 25, 26, 28, 29, 30, 38, 40, 41, 48, 53, 66, 70, 71, 77, 78, 79, 258, 260, 261 SA/NSA/Sub6/mmWave - A2849  	1, 2, 3, 5, 7, 8, 12, 14, 20, 25, 26, 28, 29, 30, 38, 40, 41, 48, 53, 66, 70, 71, 75, 76, 77, 78, 79 SA/NSA/Sub6 - A3105"
15768,FEATURES,2G bands,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM)  	CDMA 800 / 1900
15768,FEATURES,3G bands,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100  	CDMA2000 1xEV-DO.
15768,FEATURES,4G bands,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 53, 66 - A3106  	1, 2, 3, 4, 5, 7, 8, 12, 13, 14, 17, 18, 19, 20, 25, 26, 28, 29, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 53, 66, 71 - A2849  	1, 2, 3, 4, 5, 7, 8, 11, 12, 13, 14, 17, 18, 19, 20, 21, 25, 26, 28, 29, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 53, 66, 71 - A3105  	1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 66 - A3108"
15768,FEATURES,Speed,"HSPA, LTE-A, 5G, EV-DO Rev.A 3.1 Mbps"
15768,FEATURES,Dimensions,159.9 x 76.7 x 8.3 mm (6.30 x 3.02 x 0.33 in)
15768,FEATURES,Weight,2217.80
15768,FEATURES,Build,"Glass front (Corning-made glass), glass back (Corning-made glass), titanium frame (grade 5)"
15768,FEATURES,Sim,"Nano-SIM and eSIM - International Dual eSIM with multiple numbers - USA Dual SIM (Nano-SIM, dual stand-by) - China  	IP68 dust/water resistant (up to 6m for 30 min) Apple Pay (Visa, MasterCard, AMEX certified)"
15768,FEATURES,Type,"LTPO Super Retina XDR OLED, 120Hz, HDR10, Dolby Vision, 1000 nits (typ), 2000 nits (HBM)"
15768,FEATURES,Size,"6.7 inches, 110.2 cm2 (~89.8% screen-to-body ratio)"
15768,FEATURES,Resolution,"1290 x 2796 pixels, 19.5:9 ratio (~460 ppi density)"
15768,FEATURES,Protection,Ceramic Shield glass  	Always-On display
15768,FEATURES,Os,"iOS 17, upgradable to iOS 17.1"
15768,FEATURES,Chipset,
15768,FEATURES,CPU,Hexa-core (2x3.78 GHz + 4x2.11 GHz)
15768,FEATURES,GPU,Apple GPU (6-core graphics)
15768,FEATURES,Card Slot,No
15768,FEATURES,Internnal,
15768,FEATURES,Features,"Triple	48 MP, f/1.8, 24mm (wide), 1/1.28"", 1.22µm, dual pixel PDAF, sensor-shift OIS 12 MP, f/2.8, 120mm (periscope telephoto), 1/3.06"", 1.12µm, dual pixel PDAF, 3D sensor‑shift OIS, 5x optical zoom 12 MP, f/2.2, 13mm, 120˚ (ultrawide), 1/2.55"", 1.4µm, dual pixel PDAF TOF 3D LiDAR scanner (depth)"
15768,FEATURES,Video,"4K@24/25/30/60fps, 1080p@25/30/60/120/240fps, 10-bit HDR, Dolby Vision HDR (up to 60fps), ProRes, Cinematic mode (4K@24/30fps), 3D (spatial) video, stereo sound rec."
15768,FEATURES,Features,"Single	12 MP, f/1.9, 23mm (wide), 1/3.6"", PDAF, OIS SL 3D, (depth/biometrics sensor)"
15768,FEATURES,Video,"4K@24/25/30/60fps, 1080p@25/30/60/120fps, gyro-EIS"
15768,FEATURES,Features,
15768,FEATURES,Loudspeaker,"Yes, with stereo speakers"
15768,FEATURES,3.5mm jack,No
15768,FEATURES,WLAN,"Wi-Fi 802.11 a/b/g/n/ac/6e, dual-band, hotspot"
15768,FEATURES,Bluetooth,"5.3, A2DP, LE"
15768,FEATURES,GPS,"GPS (L1+L5), GLONASS, GALILEO, BDS, QZSS, NavIC"
15768,FEATURES,NFC,
15768,FEATURES,Radio,No
15768,FEATURES,USB,"USB Type-C 3.2 Gen 2, DisplayPort"
15768,FEATURES,Sensors,"Face ID, accelerometer, gyro, proximity, compass, barometer  	Ultra Wideband 2 (UWB) support Emergency SOS via satellite (SMS sending/receiving)"
15768,FEATURES,Others,
15768,FEATURES,Type,"Li-Ion 4441 mAh, non-removable"
15768,FEATURES,Charging,"Wired, PD2.0, 50% in 30 min (advertised) 15W wireless (MagSafe) 7.5W wireless (Qi) 4.5W reverse wired"
15768,BATTERY,Technology,"5G bands	1, 2, 3, 5, 7, 8, 12, 20, 25, 26, 28, 30, 38, 40, 41, 48, 53, 66, 70, 77, 78, 79 SA/NSA/Sub6 - A3106  	1, 2, 3, 5, 7, 8, 12, 14, 20, 25, 26, 28, 29, 30, 38, 40, 41, 48, 53, 66, 70, 71, 77, 78, 79, 258, 260, 261 SA/NSA/Sub6/mmWave - A2849  	1, 2, 3, 5, 7, 8, 12, 14, 20, 25, 26, 28, 29, 30, 38, 40, 41, 48, 53, 66, 70, 71, 75, 76, 77, 78, 79 SA/NSA/Sub6 - A3105"
15768,BATTERY,2G bands,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM)  	CDMA 800 / 1900
15768,BATTERY,3G bands,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100  	CDMA2000 1xEV-DO.
15768,BATTERY,4G bands,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 53, 66 - A3106  	1, 2, 3, 4, 5, 7, 8, 12, 13, 14, 17, 18, 19, 20, 25, 26, 28, 29, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 53, 66, 71 - A2849  	1, 2, 3, 4, 5, 7, 8, 11, 12, 13, 14, 17, 18, 19, 20, 21, 25, 26, 28, 29, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 53, 66, 71 - A3105  	1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 66 - A3108"
15768,BATTERY,Speed,"HSPA, LTE-A, 5G, EV-DO Rev.A 3.1 Mbps"
15768,BATTERY,Dimensions,159.9 x 76.7 x 8.3 mm (6.30 x 3.02 x 0.33 in)
15768,BATTERY,Weight,2217.80
15768,BATTERY,Build,"Glass front (Corning-made glass), glass back (Corning-made glass), titanium frame (grade 5)"
15768,BATTERY,Sim,"Nano-SIM and eSIM - International Dual eSIM with multiple numbers - USA Dual SIM (Nano-SIM, dual stand-by) - China  	IP68 dust/water resistant (up to 6m for 30 min) Apple Pay (Visa, MasterCard, AMEX certified)"
15768,BATTERY,Type,"LTPO Super Retina XDR OLED, 120Hz, HDR10, Dolby Vision, 1000 nits (typ), 2000 nits (HBM)"
15768,BATTERY,Size,"6.7 inches, 110.2 cm2 (~89.8% screen-to-body ratio)"
15768,BATTERY,Resolution,"1290 x 2796 pixels, 19.5:9 ratio (~460 ppi density)"
15768,BATTERY,Protection,Ceramic Shield glass  	Always-On display
15768,BATTERY,Os,"iOS 17, upgradable to iOS 17.1"
15768,BATTERY,Chipset,
15768,BATTERY,CPU,Hexa-core (2x3.78 GHz + 4x2.11 GHz)
15768,BATTERY,GPU,Apple GPU (6-core graphics)
15768,BATTERY,Card Slot,No
15768,BATTERY,Internnal,
15768,BATTERY,Features,"Triple	48 MP, f/1.8, 24mm (wide), 1/1.28"", 1.22µm, dual pixel PDAF, sensor-shift OIS 12 MP, f/2.8, 120mm (periscope telephoto), 1/3.06"", 1.12µm, dual pixel PDAF, 3D sensor‑shift OIS, 5x optical zoom 12 MP, f/2.2, 13mm, 120˚ (ultrawide), 1/2.55"", 1.4µm, dual pixel PDAF TOF 3D LiDAR scanner (depth)"
15768,BATTERY,Video,"4K@24/25/30/60fps, 1080p@25/30/60/120/240fps, 10-bit HDR, Dolby Vision HDR (up to 60fps), ProRes, Cinematic mode (4K@24/30fps), 3D (spatial) video, stereo sound rec."
15768,BATTERY,Features,"Single	12 MP, f/1.9, 23mm (wide), 1/3.6"", PDAF, OIS SL 3D, (depth/biometrics sensor)"
15768,BATTERY,Video,"4K@24/25/30/60fps, 1080p@25/30/60/120fps, gyro-EIS"
15768,BATTERY,Features,
15768,BATTERY,Loudspeaker,"Yes, with stereo speakers"
15768,BATTERY,3.5mm jack,No
15768,BATTERY,WLAN,"Wi-Fi 802.11 a/b/g/n/ac/6e, dual-band, hotspot"
15768,BATTERY,Bluetooth,"5.3, A2DP, LE"
15768,BATTERY,GPS,"GPS (L1+L5), GLONASS, GALILEO, BDS, QZSS, NavIC"
15768,BATTERY,NFC,
15768,BATTERY,Radio,No
15768,BATTERY,USB,"USB Type-C 3.2 Gen 2, DisplayPort"
15768,BATTERY,Sensors,"Face ID, accelerometer, gyro, proximity, compass, barometer  	Ultra Wideband 2 (UWB) support Emergency SOS via satellite (SMS sending/receiving)"
15768,BATTERY,Others,
15768,BATTERY,Type,"Li-Ion 4441 mAh, non-removable"
15768,BATTERY,Charging,"Wired, PD2.0, 50% in 30 min (advertised) 15W wireless (MagSafe) 7.5W wireless (Qi) 4.5W reverse wired"
16355,Network,Technology,"5G bands	1, 2, 3, 5, 7, 8, 12, 20, 25, 26, 28, 30, 38, 40, 41, 48, 53, 66, 70, 77, 78, 79 SA/NSA/Sub6 - A3106  	1, 2, 3, 5, 7, 8, 12, 14, 20, 25, 26, 28, 29, 30, 38, 40, 41, 48, 53, 66, 70, 71, 77, 78, 79, 258, 260, 261 SA/NSA/Sub6/mmWave - A2849  	1, 2, 3, 5, 7, 8, 12, 14, 20, 25, 26, 28, 29, 30, 38, 40, 41, 48, 53, 66, 70, 71, 75, 76, 77, 78, 79 SA/NSA/Sub6 - A3105"
16355,Network,2G bands,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM)  	CDMA 800 / 1900
16355,Network,3G bands,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100  	CDMA2000 1xEV-DO.
16355,Network,4G bands,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 53, 66 - A3106  	1, 2, 3, 4, 5, 7, 8, 12, 13, 14, 17, 18, 19, 20, 25, 26, 28, 29, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 53, 66, 71 - A2849  	1, 2, 3, 4, 5, 7, 8, 11, 12, 13, 14, 17, 18, 19, 20, 21, 25, 26, 28, 29, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 53, 66, 71 - A3105  	1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 30, 32, 34, 38, 39, 40, 41, 42, 46, 48, 66 - A3108"
16355,Network,Speed,"HSPA, LTE-A, 5G, EV-DO Rev.A 3.1 Mbps"
16355,Network,Dimensions,159.9 x 76.7 x 8.3 mm (6.30 x 3.02 x 0.33 in)
16355,Network,Weight,2217.80
16355,Network,Build,"Glass front (Corning-made glass), glass back (Corning-made glass), titanium frame (grade 5)"
16355,Network,Sim,"Nano-SIM and eSIM - International Dual eSIM with multiple numbers - USA Dual SIM (Nano-SIM, dual stand-by) - China  	IP68 dust/water resistant (up to 6m for 30 min) Apple Pay (Visa, MasterCard, AMEX certified)"
16355,Network,Type,"LTPO Super Retina XDR OLED, 120Hz, HDR10, Dolby Vision, 1000 nits (typ), 2000 nits (HBM)"
16355,Network,Size,"6.7 inches, 110.2 cm2 (~89.8% screen-to-body ratio)"
16355,Network,Resolution,"1290 x 2796 pixels, 19.5:9 ratio (~460 ppi density)"
16355,Network,Protection,Ceramic Shield glass  	Always-On display
16355,Network,Os,"iOS 17, upgradable to iOS 17.1"
16355,Network,Chipset,
16355,Network,CPU,Hexa-core (2x3.78 GHz + 4x2.11 GHz)
16355,Network,GPU,Apple GPU (6-core graphics)
16355,Network,Card Slot,No
16355,Network,Internnal,
16355,Network,Features,"Triple	48 MP, f/1.8, 24mm (wide), 1/1.28"", 1.22µm, dual pixel PDAF, sensor-shift OIS 12 MP, f/2.8, 120mm (periscope telephoto), 1/3.06"", 1.12µm, dual pixel PDAF, 3D sensor‑shift OIS, 5x optical zoom 12 MP, f/2.2, 13mm, 120˚ (ultrawide), 1/2.55"", 1.4µm, dual pixel PDAF TOF 3D LiDAR scanner (depth)"
16355,Network,Video,"4K@24/25/30/60fps, 1080p@25/30/60/120/240fps, 10-bit HDR, Dolby Vision HDR (up to 60fps), ProRes, Cinematic mode (4K@24/30fps), 3D (spatial) video, stereo sound rec."
16355,Network,Features,"Single	12 MP, f/1.9, 23mm (wide), 1/3.6"", PDAF, OIS SL 3D, (depth/biometrics sensor)"
16355,Network,Video,"4K@24/25/30/60fps, 1080p@25/30/60/120fps, gyro-EIS"
16355,Network,Features,
16355,Network,Loudspeaker,"Yes, with stereo speakers"
16355,Network,3.5mm jack,No
16355,Network,WLAN,"Wi-Fi 802.11 a/b/g/n/ac/6e, dual-band, hotspot"
16355,Network,Bluetooth,"5.3, A2DP, LE"
16355,Network,GPS,"GPS (L1+L5), GLONASS, GALILEO, BDS, QZSS, NavIC"
16355,Network,NFC,
16355,Network,Radio,No
16355,Network,USB,"USB Type-C 3.2 Gen 2, DisplayPort"
